post_id,date,platform,content_type,campaign,followers,impressions,likes,comments,shares,saves,clicks,new_followers,engagement_rate
271,2024-12-28,Twitter,Video,Summer2024,1161015,368787,7919,985,326,567,24920,132,2.5028
272,2024-05-17,Twitter,Story,NBA_Playoffs,1000331,405451,55541,5568,2701,4020,11517,499,15.738
273,2024-08-21,YouTube,Video,FanEngagement,4294748,189808,5164,923,129,184,12172,457,3.2749
274,2024-09-17,YouTube,Video,NBA_Playoffs,31546,24088,3170,164,44,178,1792,91,14.0236
275,2024-04-24,Instagram,Post,FanEngagement,2709470,131161,9720,1536,334,270,4734,257,8.8365
276,2024-09-21,Instagram,Image,NBA_Playoffs,395276,211200,6116,732,216,639,6950,283,3.3447
277,2024-04-12,TikTok,Video,NewSeason,2456076,296597,36180,5822,1151,2056,23143,395,14.5494
278,2024-03-18,Twitter,Post,NBA_Playoffs,63501,489844,35907,3050,1478,3732,34976,486,8.2547
279,2024-06-06,Facebook,Video,FanEngagement,881987,108580,9650,827,523,250,8663,364,10.1308
280,2024-04-28,Facebook,Video,Summer2024,4370056,217560,24173,2559,2361,688,3631,68,13.3724
281,2024-10-17,TikTok,Video,Merchandise,532466,229056,24306,1691,881,2554,17138,201,11.7342
282,2024-05-19,Facebook,Story,FanEngagement,1969673,40157,5728,403,454,176,698,230,16.3981
283,2024-03-02,TikTok,Story,FanEngagement,4505660,188845,27458,2228,1036,1276,3473,80,16.2684
284,2024-04-20,Facebook,Post,Summer2024,2759732,78764,2509,218,105,179,4521,133,3.5956
285,2024-08-19,Twitter,Video,FanEngagement,4673678,393208,35984,2310,689,3576,7275,31,9.9141
286,2024-07-24,Twitter,Image,NBA_Playoffs,3132573,360811,36780,5395,2295,1687,24135,11,12.325
287,2024-03-06,Instagram,Image,FanEngagement,781572,475521,61887,10603,1301,7069,6440,473,15.5179
288,2024-09-11,YouTube,Reel,FanEngagement,257315,201660,21944,1666,643,849,5967,452,12.0267
289,2024-11-13,Twitter,Video,Merchandise,2071792,340360,19864,2220,1183,518,10069,70,6.836
290,2024-05-07,TikTok,Image,Merchandise,4570522,417728,9415,1010,698,639,27027,176,2.6627
291,2024-07-17,YouTube,Post,NewSeason,2278578,95275,2228,310,28,225,2826,414,2.6933
292,2024-10-26,TikTok,Post,NewSeason,1962550,84689,2796,415,95,284,6284,28,3.9037
293,2024-06-30,Twitter,Post,FanEngagement,1467202,93327,4736,462,361,264,4797,360,5.9565
294,2024-03-13,Facebook,Post,Merchandise,4733699,498218,22155,4391,1979,1533,15760,251,5.7254
295,2024-04-29,Instagram,Video,Summer2024,1845502,11448,1012,50,93,40,219,367,10.0891
296,2024-01-12,Twitter,Story,Summer2024,1249098,308552,34437,2453,688,2501,10966,37,12.1788
297,2024-02-21,Facebook,Reel,Merchandise,2833278,159211,9861,1936,748,628,8716,249,7.8795
298,2024-12-21,Facebook,Image,Merchandise,3003269,118040,12573,2164,553,1174,3613,90,12.9532
299,2024-10-17,Instagram,Post,FanEngagement,281646,96463,9483,1784,920,399,4783,479,12.6339
300,2024-02-09,TikTok,Image,NewSeason,2006454,182828,27005,2030,2421,779,10901,327,17.2052
301,2024-05-15,Facebook,Reel,Summer2024,1768959,131831,14516,1488,1173,1336,1762,224,13.0296
302,2024-09-09,TikTok,Image,FanEngagement,3186871,185146,16845,1098,895,1792,10288,351,10.1747
303,2024-02-07,Twitter,Image,FanEngagement,290286,155617,3518,313,68,190,11228,82,2.5055
304,2024-06-22,Instagram,Post,Summer2024,4993089,322726,43929,6838,2144,3749,16947,222,16.395
305,2024-06-18,Twitter,Video,Summer2024,1734282,100606,7365,980,687,545,5658,152,8.9776
306,2024-07-20,Twitter,Video,Summer2024,4806352,289181,37356,2728,1586,2344,8854,338,14.4097
307,2024-02-19,YouTube,Reel,NBA_Playoffs,225886,109502,4621,433,80,482,3458,203,4.6885
308,2024-02-16,TikTok,Reel,NewSeason,4574459,204175,8990,1643,388,580,5804,238,5.3978
309,2024-10-15,Facebook,Image,NewSeason,527068,80235,9450,1418,167,513,3843,497,13.7533
310,2024-02-01,YouTube,Image,Merchandise,3257281,430080,37819,7368,2716,4297,21542,120,11.1382
311,2024-07-21,TikTok,Story,Summer2024,301323,264245,24907,3176,1530,2945,5369,486,11.2066
312,2024-04-18,TikTok,Image,NBA_Playoffs,1626703,67157,1715,105,122,68,4538,75,2.8917
313,2024-02-04,YouTube,Story,NewSeason,740039,204475,18878,2507,1644,1358,15172,6,11.2625
314,2024-08-02,YouTube,Post,Merchandise,953876,218287,8612,1162,537,1003,3713,54,4.7236
315,2024-10-01,YouTube,Video,NewSeason,2894583,461269,33864,3638,1818,2739,5822,141,8.5243
316,2024-11-07,TikTok,Image,Merchandise,3379870,21333,1524,277,109,37,922,137,8.9533
317,2024-06-04,Facebook,Video,NewSeason,2618431,147982,19174,3427,1373,2248,3841,153,16.2006
318,2024-08-01,TikTok,Story,NewSeason,758992,99532,7706,1441,359,527,4593,191,9.5507
319,2024-02-03,Instagram,Post,NBA_Playoffs,2619889,373018,32036,2253,2774,3457,4486,98,9.936
320,2024-01-17,Twitter,Video,NBA_Playoffs,3838968,27507,3832,596,132,392,1247,325,16.5776
321,2024-07-09,Instagram,Video,NBA_Playoffs,4110240,312449,24368,4729,1284,1830,10653,428,9.7235
322,2024-01-15,Facebook,Video,NewSeason,3252747,27031,1113,151,107,117,1495,346,5.072
323,2024-09-19,Twitter,Story,FanEngagement,178211,454315,55171,9110,595,6132,25130,307,14.28
324,2024-11-07,Instagram,Image,NewSeason,2572381,374681,54595,7993,2628,3147,12892,129,17.4057
325,2024-12-12,Twitter,Reel,NewSeason,4377427,433176,43780,6027,466,5251,33637,429,11.6057
326,2024-11-07,Facebook,Post,Merchandise,2381265,157487,17161,2098,690,817,5159,141,12.6671
327,2024-03-17,Facebook,Story,NBA_Playoffs,4349373,402329,20615,1206,1796,2082,15403,163,5.8701
328,2024-05-31,Twitter,Video,FanEngagement,2186225,476482,35456,3837,467,3219,23844,97,8.3445
329,2024-11-22,Facebook,Image,Merchandise,4000756,476280,67768,7032,2508,2507,26687,285,16.2316
330,2024-08-29,Twitter,Story,Summer2024,1083273,389454,20884,3576,1642,799,22424,171,6.7022
331,2024-04-24,Instagram,Image,NewSeason,2586017,221448,27116,2703,907,1339,15409,240,13.875
332,2024-11-13,Instagram,Post,Merchandise,607400,248579,33713,4216,2969,1960,7677,27,16.4527
333,2024-06-24,Twitter,Image,NBA_Playoffs,3442549,299531,40757,8069,932,4329,6776,41,16.612
334,2024-06-09,TikTok,Story,NBA_Playoffs,496653,3471,273,22,21,21,73,402,9.104
335,2024-08-10,Instagram,Image,Merchandise,3612149,212494,16101,1958,167,1181,12993,486,8.5772
336,2024-04-07,Instagram,Story,Merchandise,160291,355810,7306,1169,221,786,11331,52,2.444
337,2024-06-05,TikTok,Post,Merchandise,1411066,35229,4477,424,161,415,1822,172,14.3688
338,2024-09-07,TikTok,Image,NewSeason,3023614,394276,17543,3371,1625,1058,10246,372,5.7166
339,2024-10-28,Twitter,Image,Summer2024,4243173,89596,3226,505,262,185,4911,394,4.4567
340,2024-10-31,YouTube,Post,Summer2024,412320,348062,11853,2079,169,374,14306,63,4.0513
341,2024-12-25,YouTube,Story,FanEngagement,1294523,108738,12001,1734,445,1034,6129,138,13.0405
342,2024-08-02,YouTube,Post,NBA_Playoffs,890084,269217,30539,2066,618,935,6435,102,12.3406
343,2024-07-02,Facebook,Post,NBA_Playoffs,3447284,155849,6366,841,585,565,6802,120,4.9997
344,2024-02-26,Instagram,Video,Summer2024,4826342,351760,29629,5701,2374,814,21334,463,10.7187
345,2024-05-31,Facebook,Image,FanEngagement,2225641,244415,6479,1114,574,681,8607,346,3.3414
346,2024-02-18,Facebook,Reel,Summer2024,394945,6071,793,118,20,44,246,318,15.3352
347,2024-06-24,Facebook,Video,NewSeason,1544019,60680,4375,850,150,256,4220,409,8.8579
348,2024-03-08,TikTok,Image,Summer2024,501961,495124,64250,4212,5911,4386,24670,224,15.0211
349,2024-07-02,Twitter,Post,FanEngagement,251728,453238,49394,8682,4821,1633,33733,57,13.8773
350,2024-02-02,TikTok,Reel,Summer2024,2204567,344394,20956,3262,1488,2027,17345,289,7.4641
351,2024-09-24,Twitter,Story,Merchandise,808948,227936,24166,2109,993,2117,8420,429,11.963
352,2024-01-06,YouTube,Post,Summer2024,1326402,266063,34681,6165,3060,953,11817,123,16.5021
353,2024-09-16,Facebook,Story,Summer2024,1878197,289618,30013,3316,934,1978,19140,229,11.8304
354,2024-06-10,Instagram,Reel,FanEngagement,1005785,261766,30595,1611,1416,721,12679,422,12.8443
355,2024-11-22,Instagram,Post,Merchandise,2565152,467674,40259,3262,2835,4631,16571,27,9.912
356,2024-10-13,Twitter,Reel,NewSeason,3978932,376735,39719,6251,804,3810,9615,174,12.4156
357,2024-09-24,Facebook,Story,Merchandise,3146419,369100,12483,2303,678,1275,22875,209,4.1897
358,2024-04-10,Instagram,Story,Merchandise,1583228,64305,9062,987,463,889,3869,55,16.3471
359,2024-03-04,TikTok,Video,Merchandise,3789106,240802,25428,4918,562,1776,11347,24,12.8354
360,2024-09-04,YouTube,Reel,Merchandise,4274205,410511,57369,4393,3560,5338,7794,198,15.9124
361,2024-09-15,YouTube,Post,NewSeason,3236784,220500,32487,6087,2553,1538,17078,496,18.6517
362,2024-03-11,Facebook,Reel,NBA_Playoffs,3472359,316896,35176,5707,1298,3171,22261,364,13.3107
363,2024-04-17,YouTube,Image,NBA_Playoffs,2447557,360982,23423,3533,2302,1991,27825,257,8.1051
364,2024-06-29,YouTube,Story,Summer2024,4726748,252852,24214,4634,1789,2116,18349,273,12.1166
365,2024-09-24,Facebook,Reel,Summer2024,903139,14249,990,57,14,46,926,146,7.4461
366,2024-12-19,Facebook,Image,Summer2024,2485818,107955,12735,698,1060,385,7639,378,13.425
367,2024-07-18,YouTube,Image,Merchandise,2003095,268870,32791,5568,1176,2834,20125,198,14.7041
368,2024-01-28,TikTok,Story,Merchandise,118760,390897,20590,2946,1653,2203,26619,466,6.4439
369,2024-11-04,Facebook,Post,Merchandise,1658102,407924,46600,3682,2348,5514,6205,492,12.9019
370,2024-07-12,Twitter,Post,Summer2024,350864,225661,12701,1138,310,1328,2345,238,6.27
371,2024-06-14,Twitter,Video,NBA_Playoffs,436606,406621,57418,8172,3994,3965,20366,183,17.1127
372,2024-04-22,Instagram,Story,Merchandise,1552405,273947,7906,994,375,582,4502,113,3.3857
373,2024-07-03,Twitter,Story,NewSeason,2472680,115528,16582,2366,874,1262,7237,332,17.1577
374,2024-08-16,Instagram,Video,NewSeason,2026184,475216,49182,9235,1571,1179,34213,195,12.6233
375,2024-10-03,Instagram,Reel,NewSeason,2382541,13952,1931,334,84,193,574,22,16.8363
376,2024-09-20,Facebook,Image,NewSeason,700763,498136,16176,3166,1287,1186,26842,107,4.1412
377,2024-04-15,Twitter,Reel,Summer2024,4521009,435502,48496,9526,3868,4105,33003,382,14.2112
378,2024-06-18,Twitter,Video,FanEngagement,327813,46886,1384,106,45,37,3165,466,3.2739
379,2024-08-18,Facebook,Reel,FanEngagement,3402755,228029,13939,1511,287,287,13777,32,6.9013
380,2024-07-02,YouTube,Video,Summer2024,4228102,56645,3267,499,211,157,4240,195,7.0209
381,2024-03-21,TikTok,Video,FanEngagement,4485051,116272,4386,476,358,327,8977,73,4.4895
382,2024-10-10,Facebook,Story,Summer2024,4666262,75120,2705,137,172,199,5730,156,4.0122
383,2024-07-30,Twitter,Story,NBA_Playoffs,4309603,75687,3097,257,263,122,1717,409,4.7789
384,2024-08-24,YouTube,Video,Merchandise,4620920,39348,2273,136,42,210,1735,169,6.229
385,2024-02-21,Facebook,Image,NBA_Playoffs,2401903,325804,9472,748,508,500,18297,355,3.2928
386,2024-10-17,YouTube,Image,Merchandise,3067592,424467,25944,2964,270,1157,10826,378,6.874
387,2024-03-09,TikTok,Story,NewSeason,2791351,461265,38005,4439,3030,2610,8126,330,9.8585
388,2024-03-12,YouTube,Video,NewSeason,4528255,103986,5638,1031,95,155,1175,259,6.5047
389,2024-07-26,Instagram,Post,Merchandise,4959583,112547,15511,2058,913,1859,4844,396,16.4216
390,2024-04-24,Twitter,Story,FanEngagement,4955929,385422,50656,3550,2791,1471,13671,5,14.7882
391,2024-09-20,Twitter,Post,NBA_Playoffs,1187514,234948,9562,1290,582,1025,4753,374,4.8666
392,2024-04-22,TikTok,Story,Summer2024,4100638,122503,3451,363,47,140,9008,184,3.1518
393,2024-01-24,TikTok,Reel,FanEngagement,344744,341013,21186,3295,1205,2181,23339,134,7.5323
394,2024-03-30,YouTube,Post,Merchandise,3169649,343714,23787,3286,2160,660,9490,498,8.505
395,2024-06-29,Twitter,Post,FanEngagement,2904340,256255,31531,5772,334,3411,10453,117,14.6873
396,2024-04-18,Instagram,Post,NewSeason,1270307,98992,4004,561,334,344,3862,169,4.9489
397,2024-09-02,Instagram,Reel,FanEngagement,1777512,310744,12728,2227,152,309,15581,82,4.8616
398,2024-10-20,Twitter,Post,Summer2024,1241993,30313,1261,237,71,76,2359,326,5.176
399,2024-04-20,Instagram,Story,Summer2024,3778190,318994,47549,8563,1205,4899,16606,406,17.968
400,2024-12-03,YouTube,Image,Merchandise,4294942,139685,5839,892,543,465,2069,193,5.2074
401,2024-01-09,TikTok,Image,Summer2024,1707422,275051,36237,4553,1731,1266,4604,243,15.4593
402,2024-09-29,YouTube,Post,Summer2024,4232231,395465,13950,1706,303,1120,26862,459,4.0355
403,2024-07-08,TikTok,Post,FanEngagement,374386,366765,32596,2751,2679,3225,13455,301,10.3679
404,2024-03-09,YouTube,Video,FanEngagement,2145051,251159,30028,5600,526,2397,12070,131,14.3949
405,2024-10-22,Twitter,Video,Summer2024,4393388,62776,5497,584,156,552,2424,54,9.9353
406,2024-05-09,Twitter,Reel,Merchandise,2201967,449254,40295,5427,2621,4802,16991,104,10.7607
407,2024-09-04,TikTok,Post,Merchandise,1509208,195098,18082,2216,1789,1406,12524,203,11.321
408,2024-08-16,Twitter,Video,NBA_Playoffs,1367235,53574,2565,282,103,192,3149,361,5.5064
409,2024-11-21,Instagram,Image,FanEngagement,54381,422721,13460,966,1256,855,6123,113,3.7098
410,2024-01-20,Facebook,Video,Merchandise,3233960,488946,72353,10280,4116,6595,25338,484,17.742
411,2024-01-06,Twitter,Reel,FanEngagement,1702042,446942,47105,8035,1683,1100,23225,264,12.7137
412,2024-12-11,Twitter,Post,NBA_Playoffs,312502,189607,9689,484,234,1159,12244,180,5.4887
413,2024-04-12,TikTok,Reel,Merchandise,4353140,9056,1048,63,18,50,616,468,12.4669
414,2024-05-21,YouTube,Story,NewSeason,1908304,318909,46304,5473,2146,947,7096,259,16.9086
415,2024-09-14,Instagram,Post,Summer2024,2478363,179240,25651,4371,2465,2760,11994,294,18.1249
416,2024-10-15,Facebook,Reel,FanEngagement,4066981,404684,20892,2109,1667,1841,29443,441,6.0956
417,2024-05-12,Instagram,Reel,Summer2024,576686,201630,20642,4110,1463,887,6472,489,13.0015
418,2024-01-05,Facebook,Post,Merchandise,2219137,131158,7521,826,582,407,6402,91,6.8078
419,2024-04-21,TikTok,Story,NewSeason,4822650,142073,6217,1006,582,242,8751,120,5.4937
420,2024-04-27,Twitter,Story,NBA_Playoffs,1710929,438749,23016,3286,553,705,32648,346,6.1208
421,2024-10-04,TikTok,Post,Summer2024,364528,445601,36850,5273,2001,4368,32435,444,9.9021
422,2024-09-18,Facebook,Reel,NBA_Playoffs,2361046,209603,10243,1398,152,1023,9114,276,5.6264
423,2024-07-20,Instagram,Post,NewSeason,1476331,240702,35370,5473,1818,3145,2606,107,17.7236
424,2024-06-15,TikTok,Post,Summer2024,3043340,322272,42552,3322,1432,1997,24846,175,14.6789
425,2024-08-05,Facebook,Image,FanEngagement,1776074,220725,24520,2595,2130,1176,4986,67,13.2495
426,2024-05-18,YouTube,Image,Summer2024,1988077,292158,22259,2384,514,2580,5979,412,8.6108
427,2024-09-12,Instagram,Image,FanEngagement,1138030,469330,61210,7807,4581,6031,14550,287,15.6815
428,2024-02-20,YouTube,Video,FanEngagement,1380211,32476,1559,137,133,46,2017,133,5.6319
429,2024-10-12,Facebook,Story,Merchandise,2171868,181428,4096,279,360,476,4341,294,2.6099
430,2024-06-30,YouTube,Image,NewSeason,2737054,353946,30565,5080,1535,850,18743,237,10.5044
431,2024-08-03,Twitter,Image,NewSeason,4805243,213217,27794,1687,683,1190,6861,149,14.1471
432,2024-05-18,Facebook,Post,FanEngagement,3742078,410455,54247,5667,3407,6322,15999,94,15.427
433,2024-12-04,Instagram,Image,NBA_Playoffs,2120968,494060,57658,9367,1669,3442,8245,479,13.904
434,2024-01-14,TikTok,Post,Summer2024,3340382,275717,32934,2057,1107,1170,15395,453,13.0924
435,2024-05-06,TikTok,Story,NBA_Playoffs,2393835,233343,23670,1649,2022,541,13171,440,11.7171
436,2024-10-03,Facebook,Reel,FanEngagement,2295177,288595,22461,4389,1634,846,14958,323,9.8699
437,2024-11-23,YouTube,Reel,Merchandise,4487705,163351,22568,2758,687,653,5153,211,15.9246
438,2024-01-06,Facebook,Image,NewSeason,10774,275368,34696,6147,1420,2321,2913,472,15.3478
439,2024-01-05,TikTok,Reel,NewSeason,3620753,419363,24356,2062,259,1397,16280,287,6.3613
440,2024-03-24,TikTok,Reel,NBA_Playoffs,3279235,435334,30119,2694,1445,1323,27651,465,7.8694
441,2024-11-28,YouTube,Story,NewSeason,4472271,425048,23355,1826,377,786,7533,233,6.013
442,2024-12-24,YouTube,Reel,NewSeason,4137161,99455,6134,446,596,136,7763,144,7.2153
443,2024-01-05,Facebook,Image,FanEngagement,1962956,48289,1911,237,77,97,3185,190,4.6077
444,2024-02-11,TikTok,Video,NewSeason,1235473,30380,1660,180,97,63,2208,128,6.3759
445,2024-05-07,TikTok,Video,Summer2024,3237918,405344,59482,5179,5918,2374,24917,48,17.4121
446,2024-07-18,YouTube,Image,FanEngagement,2628163,491846,30493,4402,420,3468,22853,129,7.1801
447,2024-07-03,TikTok,Story,NBA_Playoffs,446941,453805,48407,9487,1512,3069,5016,406,13.0906
448,2024-07-21,Facebook,Post,Summer2024,2049181,5681,829,113,59,73,118,394,17.6201
449,2024-09-12,Instagram,Image,NBA_Playoffs,776731,360632,36216,6867,3611,2988,5115,330,12.9478
450,2024-03-05,Twitter,Post,Summer2024,4102322,122988,7523,1006,511,411,8907,375,7.3503
451,2024-07-02,Twitter,Video,FanEngagement,1140215,132437,18120,2225,894,896,7786,97,16.0371
452,2024-06-27,YouTube,Image,Merchandise,2725231,384989,31142,5610,1989,3302,8171,271,10.0629
453,2024-05-14,Twitter,Reel,NewSeason,4553320,193472,15290,2544,849,1427,13892,317,9.6567
454,2024-06-13,Facebook,Post,NBA_Playoffs,541349,346133,50442,8719,1366,4455,22014,78,17.4866
455,2024-07-28,YouTube,Story,NewSeason,2711333,58915,1915,285,26,217,1325,16,3.7783
456,2024-04-08,Twitter,Video,FanEngagement,838405,17681,1666,292,115,120,1044,131,11.7244
457,2024-11-06,Instagram,Story,NBA_Playoffs,604533,7860,1107,90,60,120,122,410,15.9924
458,2024-07-31,Instagram,Story,Merchandise,3105972,417415,46790,8120,1587,1126,6230,155,13.535
459,2024-02-19,Instagram,Image,Merchandise,859137,381198,19072,2055,522,1634,19022,485,5.6792
460,2024-07-31,Twitter,Post,Merchandise,895117,402753,41492,4302,2127,3590,28916,85,11.8984
461,2024-09-15,Twitter,Post,FanEngagement,2841263,345736,14024,2801,699,774,11084,166,5.0686
462,2024-06-14,Facebook,Reel,FanEngagement,2029327,296250,26938,2862,1603,2544,10428,231,10.6002
463,2024-01-18,TikTok,Reel,Summer2024,2396409,313351,6931,486,624,143,24725,109,2.5661
464,2024-10-10,Facebook,Video,NewSeason,4298856,292673,27565,3741,509,1820,6124,135,10.8705
465,2024-04-29,Facebook,Post,NBA_Playoffs,2159529,426236,25164,3411,1540,1050,6565,166,7.0653
466,2024-12-19,TikTok,Image,FanEngagement,4843788,430662,59429,8277,2200,5531,21679,40,16.2322
467,2024-08-10,Instagram,Story,NewSeason,3504037,488716,64910,11714,1973,5535,25491,5,16.0823
468,2024-09-25,TikTok,Video,NewSeason,355461,168413,15189,1100,838,639,2279,374,10.1696
469,2024-10-21,TikTok,Reel,Merchandise,4243976,48229,2357,220,107,78,760,292,5.5651
470,2024-05-14,Instagram,Post,FanEngagement,723694,209942,17894,2971,388,599,10318,249,10.1233
471,2024-10-14,TikTok,Post,NBA_Playoffs,4407709,130103,6700,602,326,592,6546,57,5.863
472,2024-06-27,TikTok,Reel,NewSeason,1607943,169159,10959,1625,868,404,5832,420,7.9523
473,2024-08-13,TikTok,Post,NBA_Playoffs,386460,485553,61355,4905,2677,5876,33839,57,14.1976
474,2024-03-16,Instagram,Image,Merchandise,2423277,8200,529,90,19,35,272,378,7.7805
475,2024-10-06,YouTube,Image,NBA_Playoffs,4399472,394402,21150,2589,1600,721,23235,9,6.4247
476,2024-01-23,TikTok,Post,Merchandise,2152923,90296,2511,201,182,118,3841,483,3.205
477,2024-12-04,Instagram,Video,FanEngagement,2285916,348593,45585,6792,4001,998,24652,332,16.173
478,2024-09-17,TikTok,Image,FanEngagement,845536,474889,28972,5215,1675,1119,21391,234,7.5517
479,2024-05-06,YouTube,Video,Summer2024,4451057,160869,10193,1111,245,557,5571,320,7.1791
480,2024-05-21,Facebook,Image,Merchandise,530175,329095,17606,1902,1760,2095,25040,485,6.4626
481,2024-06-23,Facebook,Image,NBA_Playoffs,3305436,345421,13072,2084,743,1147,24555,351,4.6028
482,2024-10-20,Twitter,Reel,NBA_Playoffs,1291352,224590,32828,6121,1301,2436,5496,70,17.9215
483,2024-03-11,YouTube,Post,NBA_Playoffs,2602066,361989,40422,5197,896,4833,28345,74,12.8498
484,2024-02-04,YouTube,Image,NewSeason,4685309,280425,40190,2723,1550,4339,17076,391,15.8556
485,2024-06-04,Facebook,Reel,FanEngagement,3726190,391914,55412,10202,5208,2625,25293,54,18.0708
486,2024-11-09,Twitter,Image,Summer2024,2248605,318511,29849,2526,922,2648,11195,352,10.454
487,2024-11-05,TikTok,Image,Merchandise,3942273,374303,39093,3033,1754,2634,8034,115,11.7231
488,2024-05-18,Instagram,Reel,Summer2024,3474864,117682,13710,2717,1072,364,8814,224,14.8697
489,2024-08-22,YouTube,Reel,NewSeason,2080172,225162,16354,920,1245,949,7183,313,8.2247
490,2024-09-25,YouTube,Post,Merchandise,333061,273970,9372,1110,834,1010,7452,275,4.1304
491,2024-07-17,TikTok,Video,Merchandise,4339584,402164,41014,2353,1484,2452,12595,423,11.1524
492,2024-08-04,Facebook,Reel,NBA_Playoffs,2479771,322458,44974,6903,4107,2984,17808,46,17.3616
493,2024-10-26,YouTube,Video,NBA_Playoffs,4593595,71939,5114,503,62,334,5234,458,7.8942
494,2024-05-08,Twitter,Reel,Summer2024,2728536,363659,37935,5945,939,3540,5957,361,12.3245
